EventId	PartId	Name	SubKind	ExClass	StartDate	EndDate	ExParam1	ExParam2	ExParam3	ExParam4	ExParam5	ExParam6	ExParam7	ExParam8	ExParam9	ExParam10	ExParam11	ExParam12	ExParam13	ExParam14	ExParam15	ExParam16	ExParam17	ExParam18	ExParam19	ExParam20	ExParam21	ExParam22	ExParam23	ExParam24	ExParam25	_showall
91	4	Thông báo nhắc nhở 1	default		0	0		TimerStart:1940	TimerStart:2040										SetLuaScriptNotMe:"KDialog.NewsMsg(0, Env.NEWSMSG_NORMAL, \"Niềm vui lửa trại Thần Châu 5 phút nữa sẽ xuất hiện ở 3 thành phố lớn Lâm An, thành Đô và Phượng Tường, Hiệp khách hãy đến đó đốt lửa, bắn pháo hoa, hưởng trọn niềm vui.\");"													
91	5	Thông báo nhắc nhở 2			0	0		TimerStart:1944	TimerStart:2044										SetLuaScriptNotMe:"KDialog.NewsMsg(0, Env.NEWSMSG_NORMAL, \"Niềm vui lửa trại Thần Châu sẽ xuất hiện ở 3 thành phố lớn Lâm An, thành Đô và Phượng Tường, Hiệp khách hãy đến đó đốt lửa, bắn pháo hoa, hưởng trọn niềm vui.\");<enter><enter>"							TimerStart:2144						
93	1	使用烟花-爱我中华	item_useitem		0	0	ItemGId:"18,1,1005,1","",0,1,""												SetLuaScript:"me.CastSkill(1636, 1, -1, me.GetNpc().nIndex);"													
93	2	Dùng pháo hoa-Thiên Lý Cộng Thiền Viên	item_useitem		0	0	ItemGId:"18,1,1006,1","",0,1,""												SetLuaScript:"me.CastSkill(1637, 1, -1, me.GetNpc().nIndex);"													
93	3	Dùng pháo hoa-Hoan Lạc Thần Châu	item_useitem		0	0	ItemGId:"18,1,1007,1","",0,1,""												SetLuaScript:"me.CastSkill(1635, 1, -1, me.GetNpc().nIndex);"													
94	1	Quái thường làm rớt	boss_dropitem		0	0	DropNpcType:"_ALLNPC"			CheckLuaScript:"local nState = KGblTask.SCGetDbTaskInt(DBTASD_EVENT_TAOBAOSWITCH);<enter>if nState == 0 then<enter>   return 1;<enter>end<enter>return 0;",""	CheckNpcType:0	CheckNpcLevel:75,3						SetDropItemId:18,1														
94	2	Tinh anh	boss_dropitem		0	0	DropNpcType:"_JINGYING"			CheckNpcLevel:75,3	CheckNpcType:1	CheckLuaScript:"local nState = KGblTask.SCGetDbTaskInt(DBTASD_EVENT_TAOBAOSWITCH);<enter>if nState == 0 then<enter>   return 1;<enter>end<enter>return 0;<enter>",""						SetDropItemId:19,1														
94	3	Thủ lĩnh	boss_dropitem		0	0	DropNpcType:"_SHOULING"			CheckNpcLevel:75,3	CheckNpcType:2	CheckLuaScript:"local nState = KGblTask.SCGetDbTaskInt(DBTASD_EVENT_TAOBAOSWITCH);<enter>if nState == 0 then<enter>   return 1;<enter>end<enter>return 0;<enter>",""						SetDropItemId:20,1														
94	4	55boss	boss_dropitem		0	0	DropNpcType:"uniqueboss"			CheckNpcLevel:55,2	CheckLuaScript:"local nState = KGblTask.SCGetDbTaskInt(DBTASD_EVENT_TAOBAOSWITCH);<enter>if nState == 0 then<enter>   return 1;<enter>end<enter>return 0;<enter>",""							SetDropItemId:21,1														
94	5	Đổi Kiếm Vũ Phong Vân	npc_getaward		0	0	Npc:6724				CheckLuaScript:"local nState = KGblTask.SCGetDbTaskInt(DBTASD_EVENT_TAOBAOSWITCH);<enter>if nState == 0 then<enter>   return 1,\"Hoạt động này không mở tại server này!\";<enter>end<enter>return 0;<enter>",""	CheckGTask:2139,1,30,"Bạn đã đổi rất nhiều, hãy nhường cơ hội cho người khác!",""						SetAwardIdUi:36,7														
94	6	Đổi Đào Bảo Giang Hồ	npc_getaward		0	0	Npc:6724				CheckLuaScript:"local nState = KGblTask.SCGetDbTaskInt(DBTASD_EVENT_TAOBAOSWITCH);<enter>if nState == 0 then<enter>   return 1,\"Hoạt động này không mở tại server này!\";<enter>end<enter>return 0;<enter>",""	CheckGTask:2139,1,30,"Bạn đã đổi rất nhiều, hãy nhường cơ hội cho người khác!",""						SetAwardIdUi:37,7														
94	7	Đổi jump, thiết lập biến lượng nhiệm vụ			0	0												AddGTask:2139,1,1														
94	8	Giới thiệu hoạt động Đào Bảo	npc_getaward		0	0	Npc:6724											SetLuaScript:"SpecialEvent.tbTaobaoCooperate:OnDialog()"														
95	1	Nạp 588 và 988 đồng mua Hòa Thị Bích	npc_getaward		0	0	Npc:2601			CheckPayIsAction:1	CheckMonthPay:588,"Tích lũy nạp thẻ tháng này chưa đạt <color=yellow>588 đồng<color>, không thể mua Hòa Thị Bích!",""	CheckFreeBag:1,"Mua Hòa Thị Bích cần <color=yellow>1 ô<color> túi trống, hãy sắp xếp rồi quay lại!",""						CoinBuyHeShiBi:"Dùng <color=yellow>8000 đồng<color> mua 1 Hòa Thị Bích!"														
95	2	Vòng Nguyệt Quế đổi Rương Huyền Tinh	npc_getaward		0	0	Npc:2601	AddSelect:"    Nếu ngươi có <color=yellow>1<color> Hoa Nguyệt Quế, có thể tìm ta để đổi <color=yellow>1<color> Rương Huyền Tinh, ngươi có hoa không?","Ta có"										SetAwardIdUi:22,0														
95	3	Bồ Đề Quả đổi Tinh Phách đặc biệt	npc_getaward		0	0	Npc:2601	AddSelect:"    Vị khách quan, nếu có <color=yellow>Bồ Đề Quả<color>, có thể đổi lấy <color=yellow>5 Tinh Phách đặc biệt<color> với ta, có muốn đổi không?", "Ta muốn đổi"										SetAwardIdUi:25,0														
95	4	Nạp 188 đồng mua Hoàng Kim Tinh Hoa giảm 90%	npc_getaward		0	0	Npc:2601			CheckMonthPay:188,"Tích lũy nạp thẻ tháng này của bạn chưa đến 188 đồng, không thể mua Tinh Hoa",""	CheckTaskEq:173,1,"Bạn chưa nhận phần thưởng 188, được tư cách mua Hoàng Kim Tinh Hoa! ",""	CheckFreeBag:1,"Mua Hoàng Kim Tinh Hoa cần 1 ô trống trong túi! ",""						CoinBuyItem:3														
95	5	Nạp 4988 đồng mua Hòa Thị Bích giảm 20%	npc_getaward		0	0	Npc:2601			CheckMonthPay:4988,"Nạp thẻ tích lũy trong tháng của bạn chưa đủ 4988 đồng, không thể mua lệnh bài danh vọng!",""	CheckTaskEq:174,1,"Bạn chưa nhận phần thưởng 4988, được tư cách mua Hòa Thị Bích giảm 20%!",""	CheckFreeBag:1,"Mua Hòa Thị Bích cần 1 ô trống trong túi!",""						CoinBuyItem:4														
95	6	Nạp 4988 đồng mua Anh Hùng Lệnh	npc_getaward		0	0	Npc:2601			CheckMonthPay:4988,"Nạp thẻ tích lũy trong tháng của bạn chưa đủ 4988 đồng, không thể mua lệnh bài danh vọng!",""	CheckTaskEq:166,1,"Bạn chưa nhận phần thưởng 4988, được tư cách mua Anh Hùng Lệnh!",""	CheckFreeBag:1,"Mua lệnh bài danh vọng cần 1 ô trống, sắp xếp rồi quay lại!",""						CoinBuyItem:1														
95	7	Nạp thẻ 4988 đồng mua Kỷ niệm chương Thịnh Hạ 2010	npc_getaward		0	0	Npc:2601			CheckMonthPay:4988,"Nạp thẻ tích lũy trong tháng của bạn chưa đủ 4988 đồng, không thể mua lệnh bài danh vọng!",""	CheckTaskEq:175,1,"Ngươi chưa nhận danh hiệu phần thưởng 4988, có thể nhận tư cách mua Huy chương Thịnh Hạ!",""	CheckFreeBag:1,"Mua lệnh bài danh vọng cần 1 ô trống, sắp xếp rồi quay lại!",""						CoinBuyItem:2														
95	8	Nạp 4988 đồng mua Bạch Ngọc-Danh vọng Liên đấu liên server	npc_getaward		0	0	Npc:2601			CheckMonthPay:4988,"Nạp thẻ tích lũy trong tháng của bạn chưa đủ 4988 đồng, không thể mua lệnh bài danh vọng!",""	CheckTaskEq:190,1,"Bạn chưa nhận danh hiệu thưởng 4988, nhận tư cách mua Huy chương Thịnh Hạ!",""	CheckFreeBag:1,"Mua lệnh bài danh vọng cần 1 ô trống, sắp xếp rồi quay lại!",""						CoinBuyItem:5														
95	9	Nạp thẻ 4988 đồng mua túi 24 ô-cuộc thi Nữ anh hùng	npc_getaward		0	0	Npc:2601,0			CheckMonthPay:4988,"Tháng này bạn nạp thẻ chưa đủ 4988 đồng, không thể mua túi 24 ô!",""	CheckFreeBag:1,"Cần <color=yellow>1 ô<color> túi, sắp xếp rồi hãy quay lại!",""	CheckTaskEq:198,0,"Bạn chỉ được mua 1 túi trong cuộc thi Nữ anh hùng!",""						CoinBuyItem:12	SetTask:198,1													
96	1	Tư cách mua Anh Hùng Lệnh	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn xác nhận lãnh phần thưởng <color=yellow>dùng giá ưu đãi 21888 mua Anh Hùng Lệnh<color>? Tổng cộng có thể mua <color=yellow>16<color>, sau khi nhận còn có thể lãnh <color=yellow>phần thưởng khác<color>! ","Đồng ý"		CheckPayIsAction:1	CheckTaskEq:166,0,"Bạn đã nhận phần thưởng nạp 4988, xin đừng tham lam quá!",""	CheckMonthPay:4988,"Nạp thẻ tích lũy tháng này của bạn không đủ <color=yellow>4988 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:174,0,"Bạn đã nhận phần thưởng nạp 4988, xin đừng tham lam quá!",""	CheckTaskEq:175,0,"Ngươi đã nhận phần thưởng nạp thẻ 4988 đồng, đừng tham lam quá!",""	CheckTaskEq:190,0,"Bạn đã nhận thưởng nạp thẻ 4988 đồng, đừng tham lam quá!",""	CheckFreeBag:1,"Bạn cần <color=yellow>1 ô<color> túi mới được nhận phần thưởng này!",""		SetTask:166,1	AddBuyItemSum:16,1	SetMsg:2,"Chúc mừng bạn đã nhận thành công phần thưởng ưu đãi khi nạp thẻ <color=yellow>4988 đồng<color>!"	SetMsg:0,"Chúc mừng bạn đã nhận thành công phần thưởng ưu đãi khi nạp thẻ <color=yellow>4988 đồng<color>!"	AddTitle:"6,31,1,0"	AddBuyItemSum:1,12	AddItem:"18,1,723,1",1,1,43200								
96	2	Tư cách mua thành phẩm Hòa Thị Bích giảm 20%	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn xác nhận lãnh phần thưởng <color=yellow>tư cách mua Hòa Thị Bích nhờ sử dụng ưu đãi tiêu phí 8000 đồng<color>? Tổng cộng có thể mua <color=yellow>50<color>, sau khi nhận còn có thể lãnh <color=yellow>phần thưởng khác<color>! ","Đồng ý"		CheckPayIsAction:1	CheckTaskEq:174,0,"Bạn đã nhận phần thưởng nạp 4988, xin đừng tham lam quá!",""	CheckMonthPay:4988,"Nạp thẻ tích lũy tháng này của bạn không đủ <color=yellow>4988 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:175,0,"Ngươi đã nhận phần thưởng nạp thẻ 4988 đồng, đừng tham lam quá!",""	CheckTaskEq:166,0,"Bạn đã nhận phần thưởng nạp 4988, xin đừng tham lam quá!",""	CheckTaskEq:190,0,"Bạn đã nhận thưởng nạp thẻ 4988 đồng, đừng tham lam quá!",""	CheckFreeBag:1,"Bạn cần <color=yellow>1 ô<color> túi mới được nhận phần thưởng này!",""		SetTask:174,1	AddBuyItemSum:50,4	SetMsg:2,"Chúc mừng bạn đã nhận thành công phần thưởng ưu đãi khi nạp thẻ <color=yellow>4988 đồng<color>!"	SetMsg:0,"Chúc mừng bạn đã nhận thành công phần thưởng ưu đãi khi nạp thẻ <color=yellow>4988 đồng<color>!"	AddTitle:"6,33,1,0"	AddItem:"18,1,723,1",1,1,43200	AddBuyItemSum:1,12								
96	3	Tư cách mua Kỷ niệm chương Thịnh Hạ 2010	npc_getaward		0	0	Npc:2601	AddSelect:"Ngươi chắc chắn muốn nhận <color=yellow>tư cách mua Kỷ niệm chương Thịnh Hạ 2010 với giá ưu đãi 7000 đồng<color> chứ? Tổng cộng có thể mua <color=yellow>150<color> cái, sau khi nhận sẽ không thể nhận <color=yellow>phần thưởng khác<color>!","Đồng ý"		CheckTaskEq:166,0,"Bạn đã nhận phần thưởng nạp 4988, xin đừng tham lam quá!",""	CheckMonthPay:4988,"Tích lũy nạp thẻ tháng này của ngươi không đủ <color=yellow>4988 đồng<color>, không thể nhận thưởng!!",""	CheckTaskEq:175,0,"Ngươi đã nhận phần thưởng nạp thẻ 4988 đồng, đừng tham lam quá!",""	CheckTaskEq:174,0,"Bạn đã nhận phần thưởng nạp 4988, xin đừng tham lam quá!",""	CheckPayIsAction:1	CheckTaskEq:190,0,"Bạn đã nhận thưởng nạp thẻ 4988 đồng, đừng tham lam quá!",""	CheckFreeBag:1,"Bạn cần <color=yellow>1 ô<color> túi mới được nhận phần thưởng này!",""		SetTask:175,1	AddBuyItemSum:150,2	SetMsg:0,"Chúc mừng bạn đã nhận thành công phần thưởng ưu đãi khi nạp thẻ <color=yellow>4988 đồng<color>!"	SetMsg:2,"Chúc mừng bạn đã nhận thành công phần thưởng ưu đãi khi nạp thẻ <color=yellow>4988 đồng<color>!"	AddTitle:"6,32,1,0"	AddBuyItemSum:1,12	AddItem:"18,1,723,1",1,1,43200								
96	4	Tư cách mua Bạch Ngọc-Danh vọng Liên đấu liên server	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn xác định nhận phần thưởng <color=yellow>Tư cách mua Bạch Ngọc-Danh vọng Liên đấu liên server với giá ưu đãi 7500 đồng<color>? Có thể mua tất cả <color=yellow>48<color> cái, sau khi nhận sẽ không thể nhận <color=yellow>phần thưởng khác<color>!","Xác định"		CheckPayIsAction:1	CheckMonthPay:4988,"Tích lũy nạp thẻ tháng này của ngươi không đủ <color=yellow>4988 đồng<color>, không thể nhận thưởng!!",""	CheckTaskEq:166,0,"Bạn đã nhận phần thưởng nạp 4988, xin đừng tham lam quá!",""	CheckTaskEq:174,0,"Bạn đã nhận phần thưởng nạp 4988, xin đừng tham lam quá!",""	CheckTaskEq:175,0,"Ngươi đã nhận phần thưởng nạp thẻ 4988 đồng, đừng tham lam quá!",""	CheckTaskEq:190,0,"Bạn đã nhận thưởng nạp thẻ 4988 đồng, đừng tham lam quá!",""	CheckFreeBag:1,"Bạn cần <color=yellow>1 ô<color> túi mới được nhận phần thưởng này!",""		SetTask:190,1	AddBuyItemSum:48,5	SetMsg:0,"Chúc mừng bạn đã nhận thành công phần thưởng ưu đãi khi nạp thẻ <color=yellow>4988 đồng<color>!"	SetMsg:2,"Chúc mừng bạn đã nhận thành công phần thưởng ưu đãi khi nạp thẻ <color=yellow>4988 đồng<color>!"	AddTitle:"6,47,1,0"	AddBuyItemSum:1,12	AddItem:"18,1,723,1",1,1,43200								
97	1	Nạp thẻ ưu đãi 2 Bách Bảo Rương	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn xác định nhận phần thưởng <color=yellow>Bách Bảo Rương nạp thẻ 988 đồng<color>? Sau khi nhận sẽ không thể nhận phần thưởng khác.","Xác định"		CheckPayIsAction:1	CheckTaskEq:153,0,"Bạn đã nhận thưởng, không thể nhận tiếp!",""	CheckMonthPay:988,"Tích lũy nạp thẻ tháng này không đủ <color=yellow>988 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:2,"Cần có <color=yellow>2 ô<color> trống, sắp xếp rồi hãy quay lại!",""					SetTask:153,1	AddItem:"18,1,718,1",2,1,""	SetMsg:0,"Chúc mừng bạn nhận thành công phần thưởng nạp thẻ <color=yellow>Bách Bảo Rương nạp thẻ 988 đồng<color>!"	SetMsg:2,"Chúc mừng bạn nhận thành công phần thưởng nạp thẻ <color=yellow>Bách Bảo Rương nạp thẻ 988 đồng<color>!"											
97	2	Nhận cơ hội mua Hòa Thị Bích	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn muốn nhận <color=yellow>quyền mua 3 Hòa Thị Bích<color>? Nhận xong không thể nhận phần thưởng khác.","Xác nhận"		CheckPayIsAction:1	CheckTaskEq:153,0,"Bạn đã nhận thưởng, không thể nhận tiếp!",""	CheckMonthPay:988,"Tích lũy nạp thẻ tháng này không đủ <color=yellow>988 đồng<color>, không thể nhận thưởng!",""						SetTask:153,1	AddBuyHeShiBiSum:3	SetMsg:0,"Nạp thẻ 988 đồng nhận được <color=yellow>cơ hội mua Hòa Thị Bích với giá ưu đãi<color>!"	SetMsg:2,"Nạp thẻ 988 đồng nhận được <color=yellow>cơ hội mua Hòa Thị Bích với giá ưu đãi<color>!"											
97	3	Nhận lệnh bài chúc phúc	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn muốn nhận phần thưởng <color=yellow>Chúc phúc lệnh<color>? Nhận xong không thể nhận phần thưởng khác.","Xác nhận"		CheckPayIsAction:1	CheckTaskEq:153,0,"Bạn đã nhận thưởng, không thể nhận tiếp!",""	CheckMonthPay:988,"Tích lũy nạp thẻ tháng này không đủ <color=yellow>988 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:3,"Cần có <color=yellow>3 ô<color> trống, sắp xếp rồi hãy quay lại!",""					SetTask:153,1	SetMsg:0,"Nạp thẻ 988 đồng nhận được phần thưởng<color=yellow>Chúc phúc lệnh (trung)<color>!"	SetMsg:2,"Nạp thẻ 988 đồng nhận được <color=yellow>Chúc phúc lệnh (trung)<color>!"	SetAwardId:16											
97	4	Nhận 30 Hôn Ám Phong Ấn-Chân Nguyên	npc_getaward		0	0	Npc:2601	AddSelect:"Đồng ý nhận phần thưởng <color=yellow>30 Hôn Ám Phong Ấn-Chân Nguyên<color> chứ? Sau khi nhận sẽ không thể nhận phần thưởng khác.","Đồng ý"		CheckPayIsAction:1	CheckTaskEq:153,0,"Bạn đã nhận thưởng, không thể nhận tiếp!",""	CheckMonthPay:988,"Tích lũy nạp thẻ tháng này không đủ <color=yellow>988 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:1,"Nhận thưởng cần <color=yellow>1 ô<color> trống, hãy sắp xếp rồi quay lại!",""					SetTask:153,1	SetMsg:0,"Chúc mừng bạn nhận được phần thưởng <color=yellow>30 Hôn Ám Phong Ấn-Chân Nguyên<color> nạp thẻ 988 đồng tháng này!"	SetMsg:2,"Chúc mừng bạn nhận được phần thưởng <color=yellow>30 Hôn Ám Phong Ấn-Chân Nguyên<color> của nạp thẻ 988 đồng tháng này!"	AddItem:"18,1,1025,2",30,1,""											
97	5	[Đồng hành] Thiên Thiên (6 kỹ năng)	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn xác định nhận phần thưởng <color=yellow>[Đồng hành] Thiên Thiên (6 kỹ năng)<color>? Sau khi nhận sẽ không thể nhận phần thưởng khác.","Xác định"		CheckPayIsAction:1	CheckTaskEq:153,0,"Bạn đã nhận thưởng, không thể nhận tiếp!",""	CheckMonthPay:988,"Tích lũy nạp thẻ tháng này không đủ <color=yellow>988 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:1,"Nhận thưởng cần <color=yellow>1 ô<color> trống, hãy sắp xếp rồi quay lại!",""					SetTask:153,1	AddItem:"18,1,666,9",1,1,""	SetMsg:0,"Chúc mừng bạn nhận thành công phần thưởng nạp thẻ 988 đồng <color=yellow>[Đồng hành] Thiên Thiên (6 kỹ năng)<color>!"	SetMsg:2,"Chúc mừng bạn nhận thành công phần thưởng nạp thẻ 988 đồng <color=yellow>[Đồng hành] Thiên Thiên (6 kỹ năng)<color>!"											
97	6	[Chân nguyên hộ thể] Bảo Ngọc (Ngưng tụ đồng hành 6 kỹ năng)	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn có đồng ý nhận <color=yellow>[Chân nguyên hộ thể] Bảo Ngọc (Ngưng tụ đồng hành 6 kỹ năng)<color> không? Sau khi nhận không thể nhận <color=yellow>những phần quà khác<color>!","Đồng ý"		CheckPayIsAction:1	CheckTaskEq:153,0,"Bạn đã nhận thưởng, không thể nhận tiếp!",""	CheckMonthPay:988,"Tích lũy nạp thẻ tháng này không đủ <color=yellow>988 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:1,"Nhận thưởng cần <color=yellow>1 ô<color> trống, hãy sắp xếp rồi quay lại!",""					SetTask:153,1	AddItem:"18,1,712,5",1,1,""	SetMsg:0,"Bạn đã nhận phần thưởng [Chân nguyên hộ thể] Bảo Ngọc (6 kỹ năng) khi nạp thẻ 988 đồng!"	SetMsg:2,"Bạn đã nhận phần thưởng [Chân nguyên hộ thể] Bảo Ngọc (6 kỹ năng) khi nạp thẻ 988 đồng!"											
97	7	[Chân nguyên hộ thể] Diệp Tịnh (Ngưng tụ đồng hành 6 kỹ năng)	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn có đồng ý nhận <color=yellow>[Chân nguyên hộ thể] Diệp Tịnh (Ngưng tụ đồng hành 6 kỹ năng)<color> không? Sau khi nhận không thể nhận <color=yellow>những phần quà khác<color>!","Đồng ý"		CheckPayIsAction:1	CheckTaskEq:153,0,"Bạn đã nhận thưởng, không thể nhận tiếp!",""	CheckMonthPay:988,"Tích lũy nạp thẻ tháng này không đủ <color=yellow>988 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:1,"Nhận thưởng cần <color=yellow>1 ô<color> trống, hãy sắp xếp rồi quay lại!",""					SetTask:153,1	AddItem:"18,1,712,6",1,1,""	SetMsg:0,"Bạn đã nhận phần thưởng [Chân nguyên hộ thể] Diệp Tịnh (6 kỹ năng) khi nạp thẻ 988 đồng!"	SetMsg:2,"Bạn đã nhận phần thưởng [Chân nguyên hộ thể] Diệp Tịnh (6 kỹ năng) khi nạp thẻ 988 đồng!"											
97	8	[Chân nguyên hộ thể] Tử Uyển (Ngưng tụ đồng hành 6 kỹ năng)	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn đồng ý nhận <color=yellow>[Chân nguyên hộ thể] Tử Uyển (Ngưng tụ đồng hành 6 kỹ năng)<color> không? Sau khi nhận không thể nhận những phần thưởng khác.", "Đồng ý"		CheckPayIsAction:1	CheckTaskEq:153,0,"Bạn đã nhận phần thưởng này, không thể nhận nữa!",""	CheckMonthPay:988,"Tích lũy nạp thẻ tháng này của bạn chưa đến 988 đồng, không thể nhận thưởng!",""						SetTask:153,1	AddItem:"18,1,712,8",1,1,""	SetMsg:0,"Bạn đã nhận phần thưởng [Chân nguyên hộ thể] Tử Uyển (6 kỹ năng) khi nạp thẻ 588 đồng!"	SetMsg:2,"Bạn đã nhận phần thưởng [Chân nguyên hộ thể] Tử Uyển (6 kỹ năng) khi nạp thẻ 588 đồng!"											
97	9	[Chân nguyên hộ thể] Mộc Siêu (ngưng tụ đồng hành 6 kỹ năng)	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn xác định nhận phần thưởng <color=yellow>[Chân nguyên hộ thể] Mộc Siêu (ngưng tụ đồng hành 6 kỹ năng)<color>? Sau khi nhận sẽ không thể nhận phần thưởng khác.","Xác định"		CheckPayIsAction:1	CheckTaskEq:153,0,"Bạn đã nhận phần thưởng này, không thể nhận nữa!",""	CheckMonthPay:988,"Tích lũy nạp thẻ tháng này của bạn chưa đến 988 đồng, không thể nhận thưởng!",""						SetTask:153,1	AddItem:"18,1,712,11",1,1,""	SetMsg:0,"Chúc mừng bạn nhận thành công phần thưởng nạp thẻ 588 đồng [Chân nguyên hộ thể] Mộc Siêu (6 kỹ năng)!"	SetMsg:2,"Chúc mừng bạn nhận thành công phần thưởng nạp thẻ 588 đồng [Chân nguyên hộ thể] Mộc Siêu (6 kỹ năng)!"											
97	10	Sách kinh nghiệm đồng hành-Rương (Gồm 150 cuốn)	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn đồng ý nhận <color=yellow>Sách kinh nghiệm đồng hành-Rương (Gồm 150 cuốn)<color> không? Sau khi nhận không thể nhận những phần thưởng khác.","Đồng ý"		CheckPayIsAction:1	CheckTaskEq:153,0,"Bạn đã nhận phần thưởng này, không thể nhận nữa!",""	CheckMonthPay:988,"Tích lũy nạp thẻ tháng này của bạn chưa đến 988 đồng, không thể nhận thưởng!",""						SetTask:153,1	AddItem:"18,1,716,1",1,1,""	SetMsg:0,"Bạn đã nhận phần thưởng Sách kinh nghiệm đồng hành-Rương (Gồm 150 cuốn) khi nạp thẻ 988 đồng!"	SetMsg:2,"Bạn đã nhận phần thưởng Sách kinh nghiệm đồng hành-Rương (Gồm 150 cuốn) khi nạp thẻ 988 đồng!"											
98	1	Nạp thẻ ưu đãi 2 Bách Bảo Rương	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn xác định nhận phần thưởng <color=yellow>Bách Bảo Rương nạp thẻ 588 đồng<color>? Sau khi nhận sẽ không thể nhận phần thưởng khác.","Xác định"		CheckPayIsAction:1	CheckTaskEq:152,0,"Bạn đã nhận qua phần thưởng này, không thể nhận tiếp!",""	CheckMonthPay:588,"Tích lũy nạp thẻ tháng này chưa đủ 588 đồng, không thể nhận thưởng!",""	CheckFreeBag:2,"Cần có <color=yellow>2 ô<color> trống, sắp xếp rồi hãy quay lại!",""					SetTask:152,1	AddItem:"18,1,718,1",2,1,""	SetMsg:0,"Chúc mừng bạn nhận thành công phần thưởng <color=yellow>Bách Bảo Rương nạp thẻ 588 đồng<color>!"	SetMsg:2,"Chúc mừng bạn nhận thành công phần thưởng <color=yellow>Bách Bảo Rương nạp thẻ 588 đồng<color>!"											
98	2	Nhận Chúc phúc lệnh (trung)	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn muốn nhận <color=yellow>Chúc phúc lệnh (trung)<color>? Nhận xong không thể nhận phần thưởng khác.","Xác nhận"		CheckPayIsAction:1	CheckTaskEq:152,0,"Bạn đã nhận qua phần thưởng này, không thể nhận tiếp!",""	CheckMonthPay:588,"Tích lũy nạp thẻ tháng này chưa đủ 588 đồng, không thể nhận thưởng!",""	CheckFreeBag:3,"Nhận thưởng cần <color=yellow>3 ô<color> trống, hãy sắp xếp rồi quay lại!",""					SetTask:152,1	SetAwardId:16	SetMsg:0,"Nạp thẻ 588 đồng nhận được 3 <color=yellow>Chúc phúc lệnh (trung)<color>!"	SetMsg:2,"Nạp thẻ 588 đồng nhận được 3 <color=yellow>Chúc phúc lệnh (trung)<color>!"											
98	3	Nhận tư cách mua Hòa Thị Bích	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn muốn nhận <color=yellow>cơ hội mua Hòa Thị Bích<color>? Nhận xong không thể nhận phần thưởng khác.","Xác nhận"		CheckPayIsAction:1	CheckTaskEq:152,0,"Bạn đã nhận qua phần thưởng này, không thể nhận tiếp!",""	CheckMonthPay:588,"Tích lũy nạp thẻ tháng này chưa đủ 588 đồng, không thể nhận thưởng!",""						SetTask:152,1	AddBuyHeShiBiSum:2	SetMsg:0,"Nạp thẻ 588 đồng nhận được quyền <color=yellow>mua 2 Hòa Thị Bích<color> với giá ưu đãi!"	SetMsg:2,"Nạp thẻ 588 đồng nhận được quyền <color=yellow>mua 2 Hòa Thị Bích<color> với giá ưu đãi!"											
98	4	Nhận Tiền Du Long	npc_getaward		0	0	Npc:2601	AddSelect:"Xác định nhận thưởng <color=yellow>500 Tiền Du Long<color>? Nhận rồi không thể nhận phần thưởng khác.","Đồng ý"		CheckPayIsAction:1	CheckTaskEq:152,0,"Bạn đã nhận qua phần thưởng này, không thể nhận tiếp!",""	CheckMonthPay:588,"Tích lũy nạp thẻ tháng này chưa đủ 588 đồng, không thể nhận thưởng!",""	CheckFreeBag:1,"Nhận thưởng cần <color=yellow>1 ô<color> túi trống, hãy sắp xếp lại!",""					SetTask:152,1	AddItem:"18,1,553,1",500,1,""	SetMsg:0,"Chúc mừng bạn nhận thành công phần thưởng <color=yellow>500 Tiền Du Long<color> nạp thẻ đạt 588 đồng!"	SetMsg:2,"Chúc mừng bạn nhận thành công phần thưởng <color=yellow>500 Tiền Du Long<color> nạp thẻ đạt 588 đồng!"											
